NOC,Event,Influence
GER,"Canoeing Men's Kayak Singles, 200 metres",0.0033333333333333335
GER,Cycling Women's Sprint,0.0033333333333333335
GER,Diving Men's Springboard,0.0033333333333333335
GER,Football Men's Football,0.0033333333333333335
GER,Gymnastics Women's Uneven Bars,0.0033333333333333335
GER,Sailing Men's Skiff,0.0033333333333333335
GER,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0033333333333333335
GER,Table Tennis Women's Team,0.0033333333333333335
GER,Tennis Women's Singles,0.0033333333333333335
GER,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0033333333333333335
GRE,Athletics Women's Pole Vault,0.018867924528301886
GRE,Sailing Men's Two Person Dinghy,0.018867924528301886
GRE,"Shooting Women's Air Pistol, 10 metres",0.018867924528301886
GRE,"Shooting Women's Sporting Pistol, 25 metres",0.018867924528301886
GRE,Swimming Men's 10 kilometres Open Water,0.018867924528301886
HUN,Athletics Women's Shot Put,0.008695652173913044
HUN,"Fencing Men's epee, Individual",0.008695652173913044
HUN,Swimming Men's 100 metres Butterfly,0.008695652173913044
HUN,Swimming Women's 100 metres Backstroke,0.008695652173913044
HUN,Swimming Women's 200 metres Backstroke,0.008695652173913044
HUN,Swimming Women's 200 metres Individual Medley,0.008695652173913044
HUN,Swimming Women's 400 metres Individual Medley,0.008695652173913044
HUN,Swimming Women's 800 metres Freestyle,0.008695652173913044
IND,"Wrestling Women's Lightweight, Freestyle",0.038461538461538464
IOA,Shooting Men's Double Trap,0.5
IOA,Shooting Men's Skeet,0.5
IRI,Taekwondo Women's Featherweight,0.0196078431372549
IRI,Weightlifting Men's Middle-Heavyweight,0.0196078431372549
IRI,"Wrestling Men's Middleweight, Greco-Roman",0.0196078431372549
IRL,Rowing Men's Lightweight Double Sculls,0.05
IRL,Sailing Women's One Person Dinghy,0.05
ISR,Judo Men's Heavyweight,0.058823529411764705
ISR,Judo Women's Half-Middleweight,0.058823529411764705
ITA,Beach Volleyball Men's Beach Volleyball,0.0044444444444444444
ITA,Cycling Men's Omnium,0.0044444444444444444
ITA,Diving Women's Springboard,0.0044444444444444444
ITA,Diving Women's Synchronized Springboard,0.0044444444444444444
ITA,"Fencing Women's epee, Individual",0.0044444444444444444
ITA,Rowing Men's Coxless Pairs,0.0044444444444444444
ITA,"Swimming Men's 1,500 metres Freestyle",0.008888888888888889
ITA,"Wrestling Men's Welterweight, Freestyle",0.0044444444444444444
JOR,Taekwondo Men's Featherweight,0.25
JPN,Athletics Men's 50 kilometres Walk,0.003816793893129771
JPN,Badminton Women's Singles,0.003816793893129771
JPN,"Canoeing Men's Canadian Singles, Slalom",0.003816793893129771
JPN,Gymnastics Men's Horse Vault,0.003816793893129771
JPN,Swimming Men's 200 metres Individual Medley,0.003816793893129771
JPN,Swimming Men's 4 x 200 metres Freestyle Relay,0.003816793893129771
JPN,Table Tennis Men's Singles,0.003816793893129771
JPN,Table Tennis Men's Team,0.003816793893129771
JPN,Tennis Men's Singles,0.003816793893129771
JPN,"Wrestling Men's Featherweight, Greco-Roman",0.003816793893129771
JPN,"Wrestling Women's Featherweight, Freestyle",0.003816793893129771
JPN,"Wrestling Women's Light-Heavyweight, Freestyle",0.003816793893129771
KAZ,Boxing Men's Heavyweight,0.013513513513513514
KAZ,Judo Men's Extra-Lightweight,0.013513513513513514
KAZ,Judo Women's Extra-Lightweight,0.013513513513513514
KAZ,Swimming Men's 200 metres Breaststroke,0.013513513513513514
KAZ,Weightlifting Men's Featherweight,0.013513513513513514
KAZ,Weightlifting Men's Heavyweight,0.013513513513513514
KAZ,Weightlifting Men's Light-Heavyweight,0.013513513513513514
KAZ,Weightlifting Women's Light-Heavyweight,0.013513513513513514
KAZ,"Wrestling Women's Light-Heavyweight, Freestyle",0.013513513513513514
KEN,Athletics Men's 400 metres Hurdles,0.013513513513513514
KEN,Athletics Men's Javelin Throw,0.013513513513513514
KOR,"Fencing Men's Sabre, Individual",0.005263157894736842
KOR,Golf Women's Individual,0.005263157894736842
KOR,Judo Women's Extra-Lightweight,0.005263157894736842
KOR,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.005263157894736842
KOR,Taekwondo Women's Flyweight,0.005263157894736842
KOR,"Wrestling Men's Middleweight, Greco-Roman",0.005263157894736842
KOS,Judo Women's Half-Lightweight,0.2
LTU,"Canoeing Men's Kayak Doubles, 200 metres",0.037037037037037035
LTU,Rowing Men's Double Sculls,0.037037037037037035
LTU,Weightlifting Men's Middle-Heavyweight,0.037037037037037035
MAS,Badminton Men's Doubles,0.08333333333333333
MAS,Badminton Mixed Doubles,0.08333333333333333
MAS,Cycling Men's Keirin,0.08333333333333333
MAS,Diving Women's Synchronized Platform,0.08333333333333333
MEX,Athletics Women's 20 kilometres Walk,0.029411764705882353
MEX,Boxing Men's Middleweight,0.029411764705882353
MEX,Diving Men's Platform,0.029411764705882353
MEX,Modern Pentathlon Men's Individual,0.029411764705882353
MGL,Boxing Men's Lightweight,0.058823529411764705
MGL,Judo Women's Lightweight,0.058823529411764705
NED,Athletics Women's 200 metres,0.005813953488372093
NED,Beach Volleyball Men's Beach Volleyball,0.005813953488372093
NED,Boxing Women's Middleweight,0.005813953488372093
NED,Cycling Men's BMX,0.005813953488372093
NED,Cycling Men's Individual Time Trial,0.005813953488372093
NED,Cycling Women's Keirin,0.005813953488372093
NED,Gymnastics Women's Balance Beam,0.005813953488372093
NED,Rowing Women's Quadruple Sculls,0.005813953488372093
NED,Swimming Women's 10 kilometres Open Water,0.005813953488372093
NIG,Taekwondo Men's Heavyweight,1.0
NOR,Rowing Men's Lightweight Double Sculls,0.02040816326530612
NOR,"Wrestling Men's Featherweight, Greco-Roman",0.02040816326530612
NZL,Athletics Men's Shot Put,0.011235955056179775
NZL,Athletics Women's Pole Vault,0.011235955056179775
NZL,"Canoeing Women's Kayak Singles, 500 metres",0.011235955056179775
NZL,"Canoeing Women's Kayak Singles, Slalom",0.011235955056179775
NZL,Cycling Men's Team Sprint,0.011235955056179775
NZL,Golf Women's Individual,0.011235955056179775
NZL,Rugby Sevens Women's Rugby Sevens,0.011235955056179775
NZL,Sailing Men's One Person Dinghy,0.011235955056179775
NZL,Sailing Women's Skiff,0.011235955056179775
NZL,Shooting Women's Trap,0.011235955056179775
PHI,Weightlifting Women's Featherweight,0.1111111111111111
POL,"Canoeing Women's Kayak Singles, 200 metres",0.012658227848101266
POL,"Cycling Men's Road Race, Individual",0.012658227848101266
POL,Modern Pentathlon Women's Individual,0.012658227848101266
POL,Rowing Women's Quadruple Sculls,0.012658227848101266
POL,"Wrestling Women's Middleweight, Freestyle",0.012658227848101266
POR,Judo Women's Lightweight,0.058823529411764705
PRK,Gymnastics Men's Horse Vault,0.029411764705882353
PRK,Weightlifting Women's Heavyweight,0.029411764705882353
PRK,Weightlifting Women's Super-Heavyweight,0.029411764705882353
PUR,Tennis Women's Singles,0.16666666666666666
ROU,"Fencing Women's epee, Team",0.012658227848101266
ROU,Tennis Men's Doubles,0.012658227848101266
ROU,"Wrestling Men's Heavyweight, Freestyle",0.012658227848101266
RSA,Athletics Men's 400 metres,0.02702702702702703
RSA,Athletics Women's Javelin Throw,0.02702702702702703
RSA,Rugby Sevens Men's Rugby Sevens,0.02702702702702703
RSA,Swimming Men's 200 metres Freestyle,0.02702702702702703
RSA,Triathlon Men's Olympic Distance,0.02702702702702703
RUS,Archery Women's Team,0.002570694087403599
RUS,Boxing Men's Light-Welterweight,0.002570694087403599
RUS,"Canoeing Men's Canadian Singles, 1,000 metres",0.002570694087403599
RUS,"Canoeing Men's Kayak Singles, 1,000 metres",0.002570694087403599
RUS,Cycling Men's Sprint,0.002570694087403599
RUS,Cycling Women's Team Sprint,0.002570694087403599
RUS,"Fencing Women's Foil, Individual",0.002570694087403599
RUS,"Fencing Women's Sabre, Team",0.002570694087403599
RUS,Gymnastics Men's Rings,0.002570694087403599
RUS,Judo Women's Half-Lightweight,0.002570694087403599
RUS,Sailing Women's Windsurfer,0.002570694087403599
RUS,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.002570694087403599
RUS,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.002570694087403599
RUS,Swimming Men's 200 metres Breaststroke,0.002570694087403599
RUS,Swimming Women's 100 metres Breaststroke,0.002570694087403599
RUS,Taekwondo Men's Featherweight,0.002570694087403599
RUS,"Wrestling Women's Light-Heavyweight, Freestyle",0.002570694087403599
RUS,"Wrestling Women's Lightweight, Freestyle",0.002570694087403599
SGP,Swimming Men's 100 metres Butterfly,0.2
SLO,"Canoeing Men's Kayak Singles, Slalom",0.037037037037037035
SLO,Judo Women's Half-Heavyweight,0.037037037037037035
SLO,Sailing Men's One Person Heavyweight Dinghy,0.037037037037037035
SRB,Athletics Women's Long Jump,0.034482758620689655
SRB,Basketball Men's Basketball,0.034482758620689655
SRB,Basketball Women's Basketball,0.034482758620689655
SRB,"Canoeing Men's Kayak Doubles, 1,000 metres",0.034482758620689655
SRB,Taekwondo Women's Flyweight,0.034482758620689655
SRB,Volleyball Women's Volleyball,0.034482758620689655
SRB,"Wrestling Men's Welterweight, Greco-Roman",0.034482758620689655
SUI,Gymnastics Women's Horse Vault,0.018867924528301886
SUI,Rowing Men's Lightweight Coxless Fours,0.018867924528301886
SUI,"Shooting Women's Sporting Pistol, 25 metres",0.018867924528301886
SUI,Tennis Women's Doubles,0.018867924528301886
SVK,Athletics Men's 50 kilometres Walk,0.03333333333333333
SWE,"Cycling Women's Mountainbike, Cross-Country",0.015873015873015872
SWE,Football Women's Football,0.015873015873015872
SWE,Golf Men's Individual,0.015873015873015872
SWE,Shooting Men's Skeet,0.015873015873015872
SWE,Swimming Women's 100 metres Butterfly,0.015873015873015872
SWE,Swimming Women's 200 metres Freestyle,0.015873015873015872
SWE,"Wrestling Women's Featherweight, Freestyle",0.015873015873015872
SWE,"Wrestling Women's Light-Heavyweight, Freestyle",0.015873015873015872
THA,Taekwondo Men's Flyweight,0.03125
THA,Weightlifting Men's Bantamweight,0.03125
TJK,Athletics Men's Hammer Throw,0.14285714285714285
TPE,Weightlifting Women's Lightweight,0.02631578947368421
TUN,"Fencing Women's Foil, Individual",0.08333333333333333
TUN,Taekwondo Men's Welterweight,0.08333333333333333
TUN,"Wrestling Women's Lightweight, Freestyle",0.08333333333333333
TUR,Athletics Men's 400 metres Hurdles,0.017543859649122806
TUR,Weightlifting Men's Lightweight,0.017543859649122806
TUR,"Wrestling Men's Light-Heavyweight, Freestyle",0.017543859649122806
UAE,Judo Men's Half-Middleweight,0.5
UKR,Athletics Men's High Jump,0.007462686567164179
UKR,"Canoeing Men's Canadian Doubles, 1,000 metres",0.007462686567164179
UKR,Modern Pentathlon Men's Individual,0.007462686567164179
UKR,"Shooting Men's Air Rifle, 10 metres",0.007462686567164179
UKR,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.007462686567164179
USA,"Athletics Men's 3,000 metres Steeplechase",0.001314060446780552
USA,"Athletics Men's 5,000 metres",0.001314060446780552
USA,Athletics Men's 800 metres,0.001314060446780552
USA,"Athletics Women's 1,500 metres",0.001314060446780552
USA,"Athletics Women's 3,000 metres Steeplechase",0.001314060446780552
USA,Athletics Women's Shot Put,0.001314060446780552
USA,Boxing Men's Light-Flyweight,0.001314060446780552
USA,"Fencing Men's Foil, Individual",0.001314060446780552
USA,"Fencing Men's Foil, Team",0.001314060446780552
USA,"Fencing Men's Sabre, Individual",0.001314060446780552
USA,Golf Men's Individual,0.001314060446780552
USA,Gymnastics Men's Parallel Bars,0.001314060446780552
USA,Gymnastics Men's Pommelled Horse,0.001314060446780552
USA,Judo Men's Half-Middleweight,0.001314060446780552
USA,Sailing Men's One Person Heavyweight Dinghy,0.001314060446780552
USA,Taekwondo Women's Heavyweight,0.001314060446780552
USA,"Wrestling Women's Featherweight, Freestyle",0.001314060446780552
UZB,Boxing Men's Flyweight,0.02040816326530612
UZB,Boxing Men's Heavyweight,0.02040816326530612
UZB,Boxing Men's Light-Flyweight,0.02040816326530612
UZB,Boxing Men's Welterweight,0.02040816326530612
UZB,Judo Men's Half-Lightweight,0.02040816326530612
UZB,Weightlifting Men's Heavyweight,0.02040816326530612
UZB,"Wrestling Men's Featherweight, Greco-Roman",0.02040816326530612
UZB,"Wrestling Men's Welterweight, Freestyle",0.02040816326530612
VEN,Athletics Women's Triple Jump,0.09090909090909091
VEN,Boxing Men's Flyweight,0.09090909090909091
VEN,Cycling Women's BMX,0.09090909090909091
VIE,"Shooting Men's Air Pistol, 10 metres",0.25
VIE,"Shooting Men's Free Pistol, 50 metres",0.25
MAR,Men's 3000m Steeplechase,0.13333333333333333
ARG,Women Team,0.03333333333333333
ARG,Men Team,0.06666666666666667
ARM,Men's Vault,0.09090909090909091
ARM,Men's Light (57-63kg),0.045454545454545456
ARM,Men's 109kg,0.045454545454545456
ARM,Men's Greco-Roman 97kg,0.09090909090909091
AUS,Men's Decathlon,0.0031645569620253164
AUS,Women's High Jump,0.00949367088607595
AUS,Women's Javelin Throw,0.0031645569620253164
AUS,Men Team,0.006329113924050633
AUS,Women Team,0.0031645569620253164
AUS,Men's Light (57-63kg),0.0031645569620253164
AUS,Women's Canoe,0.0031645569620253164
AUS,Women's Kayak,0.0031645569620253164
AUS,Men's Kayak Double 1000m Team,0.0031645569620253164
AUS,Men's Park,0.00949367088607595
AUS,Men's Individual Time Trial,0.0031645569620253164
AUS,Men's Team Pursuit Team,0.0031645569620253164
AUS,Women's 10m Platform,0.0031645569620253164
AUS,Eventing Individual,0.006329113924050633
AUS,Eventing Team,0.0031645569620253164
AUS,Women's 10km,0.0031645569620253164
AUS,Men's Four Team,0.0031645569620253164
AUS,Men's Quadruple Sculls Team,0.0031645569620253164
AUS,Women's Four Team,0.0031645569620253164
AUS,Women's Quadruple Sculls Team,0.0031645569620253164
AUS,Men's One Person Dinghy - Laser,0.0031645569620253164
AUS,Men's Two Person Dinghy - 470 Team,0.0031645569620253164
AUS,Men,0.006329113924050633
AUS,Men's 100m Freestyle,0.006329113924050633
AUS,Men's 200m Breaststroke,0.006329113924050633
AUS,Men's 4 x 100m Freestyle Relay Team,0.0031645569620253164
AUS,Men's 4 x 200m Freestyle Relay Team,0.0031645569620253164
AUS,Men's 400m Freestyle,0.006329113924050633
AUS,Men's 400m Individual Medley,0.0031645569620253164
AUS,Mixed 4 x 100m Medley Relay Team,0.0031645569620253164
AUS,Women's 100m Backstroke,0.006329113924050633
AUS,Women's 100m Butterfly,0.0031645569620253164
AUS,Women's 100m Freestyle,0.006329113924050633
AUS,Women's 200m Backstroke,0.00949367088607595
AUS,Women's 200m Freestyle,0.00949367088607595
AUS,Women's 4 x 100m Freestyle Relay Team,0.0031645569620253164
AUS,Women's 4 x 100m Medley Relay Team,0.0031645569620253164
AUS,Women's 4 x 200m Freestyle Relay Team,0.0031645569620253164
AUS,Women's 400m Freestyle,0.006329113924050633
AUS,Women's 50m Freestyle,0.006329113924050633
AUS,Women's 800m Freestyle,0.006329113924050633
AUS,Mixed Doubles Team,0.0031645569620253164
AUT,Men's Discus Throw,0.038461538461538464
AUT,Women's Road Race,0.038461538461538464
AUT,Men -81 kg,0.038461538461538464
AUT,Women -70 kg,0.07692307692307693
AUT,Women's Kumite -55kg,0.038461538461538464
AUT,Women's Single Sculls,0.038461538461538464
AUT,Men's Combined,0.038461538461538464
AZE,Men's Light Heavy (75-81kg),0.017543859649122806
AZE,Women +78 kg,0.017543859649122806
AZE,Men's Kumite -75kg,0.017543859649122806
AZE,Women's Kumite +61kg,0.017543859649122806
AZE,Men's Freestyle 65kg,0.017543859649122806
AZE,Men's Greco-Roman 77kg,0.017543859649122806
AZE,Women's Freestyle 50kg,0.017543859649122806
BAH,Men's 400m,0.08333333333333333
BAH,Women's 400m,0.08333333333333333
BEL,Women's Uneven Bars,0.02857142857142857
BEL,Men's Marathon,0.05714285714285714
BEL,Women's Heptathlon,0.08571428571428572
BEL,Men's Road Race,0.05714285714285714
BEL,Jumping Team,0.02857142857142857
BEL,Men Team,0.02857142857142857
BEL,Men -81 kg,0.02857142857142857
BER,Women's Individual,1.0
BLR,Men's High Jump,0.013157894736842105
BLR,Women's Kayak Four 500m Team,0.013157894736842105
BLR,Individual All-Around,0.013157894736842105
BLR,Men,0.013157894736842105
BLR,Men's Freestyle 74kg,0.013157894736842105
BLR,Women's Freestyle 53kg,0.013157894736842105
BLR,Women's Freestyle 57kg,0.013157894736842105
BOT,Men's 4 x 400m Relay Team,0.25
BRA,Women's All-Around,0.017391304347826087
BRA,Women's Vault,0.017391304347826087
BRA,Men's 400m Hurdles,0.017391304347826087
BRA,Men's Pole Vault,0.008695652173913044
BRA,Men's Heavy (81-91kg),0.008695652173913044
BRA,Men's Middle (69-75kg),0.008695652173913044
BRA,Women's Light (57-60kg),0.008695652173913044
BRA,Men's Canoe Single 1000m,0.017391304347826087
BRA,Men Team,0.008695652173913044
BRA,Men -66 kg,0.017391304347826087
BRA,Women -78 kg,0.008695652173913044
BRA,Women's 10km,0.008695652173913044
BRA,Women's Skiff - 49er  Team,0.008695652173913044
BRA,Men's Park,0.017391304347826087
BRA,Men's Street,0.008695652173913044
BRA,Women's Street,0.017391304347826087
BRA,Men,0.017391304347826087
BRA,Men's 200m Freestyle,0.008695652173913044
BRA,Men's 50m Freestyle,0.008695652173913044
BRA,Women's Doubles Team,0.008695652173913044
BRA,Women Team,0.008695652173913044
BRN,"Women's 10,000m",0.125
BUL,Women's Fly (48-51kg),0.020833333333333332
BUL,Women's Kumite -55kg,0.020833333333333332
BUL,Group All-Around Team,0.020833333333333332
BUL,10m Air Pistol Women,0.020833333333333332
BUL,Women's Freestyle 57kg,0.020833333333333332
BUL,Women's Freestyle 62kg,0.020833333333333332
BUR,Men's Triple Jump,1.0
CAN,Men's 100m,0.007352941176470588
CAN,Men's 200m,0.007352941176470588
CAN,Men's 4 x 100m Relay Team,0.007352941176470588
CAN,Men's 5000m,0.007352941176470588
CAN,Men's 50km Race Walk,0.007352941176470588
CAN,Men's Decathlon,0.007352941176470588
CAN,Softball Team,0.007352941176470588
CAN,Women's Canoe Double 500m Team,0.007352941176470588
CAN,Women's Canoe Single 200m,0.014705882352941176
CAN,Women's Keirin,0.007352941176470588
CAN,Women's Sprint,0.007352941176470588
CAN,Women's Synchronised 3m Springboard Team,0.007352941176470588
CAN,Women Team,0.007352941176470588
CAN,Women -57 kg,0.014705882352941176
