求和项:Silver,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
1908,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,0,,,1,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,2
1912,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,1
1920,,,,,,1,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,2,1,,0,,0,,,,,,,,,,0,,,,,,1,,,,0,,,,,0,,,,0,,,,0,,0,1,0,6
1924,,,,,,0,,,1,,,,,,,0,,,,,,,0,,,,,,,,,0,,1,0,,0,,0,,,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,,,0,,,,,,0,0,0,3
1928,,,,,,1,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,1,,0,,2,,,,,,,,,,0,,,,,,0,,,0,,,,,,0,,,,,,,,,,,2,0,6
1932,,,,,,0,,,0,,,,,,,2,,,,,,,1,,,,,,,,,,,,4,,,,1,,,,,,,,,,0,,,,,,2,,,0,0,,,,,0,,,,,,,,,,,1,1,12
1936,,,,,,4,,,2,,,,0,,,1,,,,0,,,1,,,,,,,,,0,,0,3,,0,,0,,,,,,,,,,0,,,,,,2,,,0,0,,,,,,,,,,,,,,,,0,0,13
1948,,,,,,1,,,3,,,,0,,,2,,,,,,,1,,,,,,,,,,,0,4,,0,,0,,,,,,,,,,0,,,,,,1,,,0,0,,,,,,,,,,,,,,,0,0,0,12
1952,,,,,,,,,1,,,,0,,,1,,,,0,,,2,,,,,,,,,0,,0,4,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,1,9
1956,,,,,,,,,0,,,,,,,1,,,,,,,1,,,,,,,,,,,2,2,,,,0,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,0,0,1,8
1960,,,,,,,,,0,,,,0,,,3,,,,1,,,1,,,,,,,,,0,,1,1,,0,,1,,0,,,,,,,,0,,,,,,1,,,0,1,,,,,0,,,,,,,,,,0,0,0,10
1964,,,,,,,,,0,,,,0,,,0,,,,0,,,5,,,,,,,,,1,,0,2,,,,1,,,,,0,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,0,0,0,10
1968,,,,,,,,,0,,,,0,,,0,,,,0,,,1,,,,,,,,,1,,0,1,,,,0,,,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,0,0,0,4
1972,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,1,,1,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,,,,,,,,,,0,0,0,3
1976,,,,,0,,,,1,,,,0,,,0,,,,0,,,1,,,,,,,,,1,,0,3,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,1,0,0,7
1980,,,,,0,,,,0,,,,1,,,0,,,,0,,,0,,,,,,,,,0,,1,1,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,0,0,0,3
1984,,,,,0,,,,1,,,,0,,,2,,,,0,,,0,,,,,,,,,0,,0,1,,0,,0,,,,,1,,,,,0,,,,0,,0,,,0,1,,,,,0,0,,,,,,,,0,0,0,0,6
1988,,,,,0,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,1,,0,,0,,,,,0,,,,,2,,,,0,,0,,,0,0,,,,,0,,0,,0,,,,,0,0,0,0,4
1992,,,,,0,,,,0,,0,,0,,,0,,,,0,,,1,,,,,,,,,0,,0,1,,0,,0,,,,,1,,,,,0,,,,0,,1,,,0,0,,,,,0,0,0,,0,,,,,0,0,0,1,5
1996,,,,,0,,,,2,,0,,0,,0,0,,,,2,,,1,,,,,,,,,0,,0,2,,0,,0,,,,,1,,,,,0,,,,0,,0,,,0,1,,,,,0,0,0,,0,,,,,1,0,0,0,10
2000,,,,,1,,,,2,,0,,0,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,0,,,,,0,,,,0,,2,,,1,1,,0,,,1,0,,0,0,,,0,,0,0,0,0,8
2004,,,,,0,,,,0,,0,,1,,0,0,,,,2,,,0,,,,,,,,,0,,0,3,,0,,0,,,,,0,,,,,0,,,,1,,0,,,0,2,,0,,,1,0,0,0,0,,0,0,,1,0,,0,11
2008,,,,,1,,,,0,0,,,,,0,1,,,,1,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,0,,,,,0,,,,0,,1,,,1,2,,,,,1,0,0,1,0,,0,0,,0,0,0,0,9
2012,,,,,0,,,,0,0,,,,,0,2,,,,0,,,0,,,,,,,,,0,,0,2,,,,0,,,,,0,,,,,0,,,,0,,1,,,0,3,,,,,0,0,0,0,0,,0,0,,0,1,0,0,9
2016,,,,,0,,,,0,0,,,,,1,0,,,,0,,,0,,,,,,,,,1,,0,3,,,0,0,,,,,1,,,,,0,,,,0,,0,,,0,3,,,,,1,0,,,0,,,0,,1,1,0,0,12
2020,0,,,,1,,1,0,0,,,0,0,,0,0,,0,1,,,,,,0,0,0,,,,0,0,0,,3,,,0,,,,,,0,0,,0,,0,,,,0,,0,,,0,1,0,,0,0,2,,0,0,0,,,0,,0,0,1,0,10
2024,,,,,0,,1,0,1,0,,,,,0,0,0,0,1,,,,,,0,0,0,,0,,1,0,0,,3,,,0,,,,,,0,,,0,0,0,,,,0,,2,,,0,2,0,,0,0,0,,0,0,0,,,0,,0,0,0,0,11
IVB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
JAM,,,,,,,0,,36,0,,,,,,0,,,,,,,0,,,,,,,,,0,,0,,,,,0,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,,0,0,,,,0,,,,0,,36
1948,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2
1952,,,,,,,,,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1956,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,1
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1976,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1980,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1984,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,1
1988,,,,,,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,2
1992,,,,,,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,3
1996,,,,,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,3
2000,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,6
2004,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,1
2008,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2
2012,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,4
2016,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3
2020,,,,,,,0,,1,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1
2024,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3
JOR,,,,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,,0,2,,,,0,,,,,0,2
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0
1988,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0
2020,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,,,1,,,,,,,,,,1
2024,,,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,,,,,,,,,,1
JPN,0,,,,3,0,1,0,10,1,1,0,1,,0,0,0,0,0,0,,,1,0,0,0,0,,,,1,1,0,0,3,,1,1,32,0,1,,,23,1,,0,,1,,,,0,,0,,0,2,2,3,1,2,1,28,4,4,0,2,0,0,0,,3,0,3,22,160
1912,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1920,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,2
1924,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,0,0
1928,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,0,2
1932,,,,,,0,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,0,,1,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,0,,0,7
1936,,,,,,0,,,2,,,,0,,,0,,,,,,,,,,,,,,,,0,,0,,,0,,0,,0,,,,,,,,,,,,,,0,,,0,,,,,,2,,,,,,,,,,0,,0,4
1952,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,2,,,,,,,,,,,,,,,,0,,,0,0,,,,,3,,,,,,,,,,,0,1,6
1956,,,,,,,,,0,,,,0,,,0,,,,,,,0,,,,,,,,,0,,0,0,,0,,5,,,,,,,,,,,,,,,,0,,,,0,,,,,4,,,,,,,,,,,0,1,10
1960,,,,,,,,,0,,,,0,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,2,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,3,,,,,,,,,,0,1,1,7
1964,,,,,,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,4,,0,,,1,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,0,0,0,5
1968,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,2,,0,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,,,,,,2,0,1,1,7
1972,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,5,0,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,1,0,0,2,8
1976,,,,,1,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,4,0,,,,1,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,,0,0,6
1984,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,2,0,,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,0,0,0,5,7
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,0,,,,0,,,,,0,,,,0,,0,,,0,1,,,,,0,0,0,,0,,,,,0,,0,2,3
1992,,,,,0,,,,2,0,0,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,1,,,,,4,,,,,0,,,,0,,0,,,0,1,,,,,0,0,0,,0,,,,,0,,0,0,8
1996,,,,,0,,,,0,0,1,,0,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,4,,,,,,,,,0,,0,,,1,0,,0,,,0,0,0,,0,,,,,0,,0,0,6
2000,,,,,0,,,,0,0,0,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,2,,,,,,,,,0,,0,,,0,0,,1,,,2,2,0,0,0,,0,0,,,,0,1,8
2004,,,,,1,,,,0,0,0,,0,,0,0,,,,0,,,1,,,,,,,,,0,,0,0,,0,,1,,0,,,2,,,,,,,,,0,,0,,,0,0,,0,,,1,2,0,0,0,,0,0,,0,,0,1,9
2008,,,,,0,,,,1,0,0,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,1,,0,,2,,0,,,1,,,,,0,,,,0,,0,,,0,0,,0,,,0,0,0,0,0,,0,0,,0,,0,2,7
2012,,,,,1,,,,0,1,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,1,,1,,2,,0,,,3,,,,,0,,,,0,,0,,,0,0,,,,,3,0,1,0,0,,0,0,,0,,1,0,14
2016,,,,,0,,,,1,0,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,0,0,,0,,,1,,,,,0,,,,0,,0,,0,0,0,,,,,2,0,1,0,0,,0,0,,0,0,0,3,8
2020,0,,,,0,,1,0,1,0,,0,1,,0,0,,0,0,,,,,0,0,0,0,,,,1,0,0,,0,,0,1,,0,0,,,2,1,,0,,0,,,,0,,0,,0,0,0,1,,1,1,1,,1,0,0,0,,0,,0,0,0,1,14
2024,,,,,0,,0,0,0,0,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,1,0,,1,,0,0,,0,0,,,2,,,0,,1,,,,,,0,,0,1,0,2,,1,0,1,,1,,0,0,,0,,0,0,0,1,12
KAZ,,,,,0,,1,0,0,0,,,,,,8,0,0,0,0,,,1,,,,0,,,,0,0,,,0,,,,0,0,,,,2,0,,0,,0,,,,0,,0,,,,2,,,0,,0,0,0,0,0,0,0,0,,0,0,5,6,25
1996,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,,,,,2,,,,,0,,,,,,,,,,,1,0,4
2000,,,,,0,,,,0,,,,,,,2,,,,0,,,1,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,,,,,,,0,,,,0,,,,,0,0,,,,,,0,,,0,0,1,4
2004,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,0,0,,0,,,,0,,,0,1,2,4
2008,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,0,,,,1,,,,,0,,,,0,,0,,,,0,,,,,0,0,0,0,,,,0,,0,,2,1,4
2012,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,,,,0,,,,0,,,,,0,,,,,0,,,,0,,0,,,,0,,,,,0,0,,0,0,,,,,,0,0,0,1
2016,,,,,0,,,,0,,,,,,,2,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,1,,,,,0,,,,0,,0,,,,0,,,,,0,0,0,0,0,,0,,,,,1,1,5
2020,,,,,0,,0,0,0,,,,,,,0,,0,0,,,,,,,,0,,,,0,,,,0,,,,,,,,,0,0,,0,,0,,,,0,,0,,,,0,,,0,,0,,0,0,0,,,,,,0,0,0,0
2024,,,,,0,,1,,0,0,,,,,,1,0,,0,,,,,,,,0,,,,0,,,,0,,,,,,,,,0,,,,,0,,,,0,,0,,,,0,,,0,,0,,0,0,0,0,,0,,,,,1,3
KEN,,,,,0,,,,43,,,,,,0,1,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,,,0,,0,0,0,,,,,0,,,0,,,,,,0,,0,0,44
1956,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,4
1972,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0
1988,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,2
1992,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,4
1996,,,,,0,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,4
2000,,,,,0,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,3
2004,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,4
2008,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,4
2012,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,4
2016,,,,,0,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,6
2020,,,,,,,,,4,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,,,,,0,,,,4
2024,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,2
KGZ,,,,,,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,0,,,0,,,,,,,,0,4,5
1996,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0
2000,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,1,1
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,0,,,,,,,,0,0,0
2016,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,2,2
2024,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,2
KIR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
KOR,,,,,10,,0,0,1,8,0,0,1,,,7,0,,0,0,,,0,,,,0,,,,0,0,0,0,4,,0,0,4,4,3,,,19,0,,,,0,,,,0,,0,,0,0,12,,,0,,3,0,3,3,0,,,0,,0,0,5,11,98
1948,,,,,,,,,0,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1952,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1956,,,,,,,,,0,,,,0,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,1
