NOC,Year,Sport,Event,Host,Bronze,Gold,Silver,Country,Tier
JAM,2008,Athletics,Athletics Men's 200 metres,CHN,0.0,1.0,0,Jamaica,3
JAM,2008,Athletics,Athletics Women's 100 metres,CHN,0.0,1.0,1,Jamaica,3
JAM,2008,Athletics,Athletics Women's 200 metres,CHN,1.0,1.0,0,Jamaica,3
JAM,2008,Athletics,Athletics Women's 4 x 400 metres Relay,CHN,1.0,0.0,0,Jamaica,3
JAM,2008,Athletics,Athletics Women's 400 metres,CHN,0.0,0.0,1,Jamaica,3
JAM,2008,Athletics,Athletics Women's 400 metres Hurdles,CHN,0.0,1.0,0,Jamaica,3
JAM,2012,Athletics,Athletics Men's 100 metres,GBR,0.0,1.0,1,Jamaica,3
JAM,2012,Athletics,Athletics Men's 110 metres Hurdles,GBR,1.0,0.0,0,Jamaica,3
JAM,2012,Athletics,Athletics Men's 200 metres,GBR,1.0,1.0,1,Jamaica,3
JAM,2012,Athletics,Athletics Men's 4 x 100 metres Relay,GBR,0.0,1.0,0,Jamaica,3
JAM,2012,Athletics,Athletics Women's 100 metres,GBR,1.0,1.0,0,Jamaica,3
JAM,2012,Athletics,Athletics Women's 200 metres,GBR,0.0,0.0,1,Jamaica,3
JAM,2012,Athletics,Athletics Women's 4 x 100 metres Relay,GBR,0.0,0.0,1,Jamaica,3
JAM,2012,Athletics,Athletics Women's 4 x 400 metres Relay,GBR,1.0,0.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Men's 100 metres,BRA,0.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Men's 110 metres Hurdles,BRA,0.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Men's 200 metres,BRA,0.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Men's 4 x 100 metres Relay,BRA,0.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Men's 4 x 400 metres Relay,BRA,0.0,0.0,1,Jamaica,3
JAM,2016,Athletics,Athletics Women's 100 metres,BRA,1.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Women's 200 metres,BRA,0.0,1.0,0,Jamaica,3
JAM,2016,Athletics,Athletics Women's 4 x 100 metres Relay,BRA,0.0,0.0,1,Jamaica,3
JAM,2016,Athletics,Athletics Women's 4 x 400 metres Relay,BRA,0.0,0.0,1,Jamaica,3
JAM,2016,Athletics,Athletics Women's 400 metres,BRA,1.0,0.0,0,Jamaica,3
JAM,2020,Athletics,Men's 110m Hurdles,JPN,1.0,1.0,0,Jamaica,3
JAM,2020,Athletics,Women's 100m,JPN,1.0,1.0,1,Jamaica,3
JAM,2020,Athletics,Women's 100m Hurdles,JPN,1.0,0.0,0,Jamaica,3
JAM,2020,Athletics,Women's 200m,JPN,0.0,1.0,0,Jamaica,3
JAM,2020,Athletics,Women's 4 x 100m Relay Team,JPN,0.0,1.0,0,Jamaica,3
JAM,2020,Athletics,Women's 4 x 400m Relay Team,JPN,1.0,0.0,0,Jamaica,3
JAM,2024,Athletics,Men's 100m,FRA,0.0,0.0,1,Jamaica,3
JAM,2024,Athletics,Men's 110m Hurdles,FRA,1.0,0.0,0,Jamaica,3
JAM,2024,Athletics,Men's Discus Throw,FRA,0.0,1.0,0,Jamaica,3
JAM,2024,Athletics,Men's Long Jump,FRA,0.0,0.0,1,Jamaica,3
JAM,2024,Athletics,Men's Shot Put,FRA,1.0,0.0,0,Jamaica,3
JAM,2024,Athletics,Women's Triple Jump,FRA,0.0,0.0,1,Jamaica,3
JOR,2016,Taekwondo,Taekwondo Men's Featherweight,BRA,0.0,1.0,0,Jordan,2
JOR,2020,Karate,Men's Kumite -67kg,JPN,1.0,0.0,0,Jordan,2
JOR,2020,Taekwondo,Men -80kg,JPN,0.0,0.0,1,Jordan,2
JOR,2024,Taekwondo,Men -68kg,FRA,0.0,0.0,1,Jordan,2
JPN,1920,Tennis,Tennis Men's Doubles,BEL,0.0,0.0,1,Japan,4
JPN,1920,Tennis,Tennis Men's Singles,BEL,0.0,0.0,1,Japan,4
JPN,1924,Wrestling,Wrestling Men's Featherweight Freestyle,FRA,1.0,0.0,0,Japan,4
JPN,1928,Athletics,Athletics Men's Triple Jump,NED,0.0,1.0,0,Japan,4
JPN,1928,Athletics,Athletics Women's 800 metres,NED,0.0,0.0,1,Japan,4
JPN,1928,Swimming,Swimming Men's 100 metres Freestyle,NED,1.0,0.0,0,Japan,4
JPN,1928,Swimming,Swimming Men's 200 metres Breaststroke,NED,0.0,1.0,0,Japan,4
JPN,1928,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NED,0.0,0.0,1,Japan,4
JPN,1932,Athletics,Athletics Men's Long Jump,USA,1.0,0.0,0,Japan,4
JPN,1932,Athletics,Athletics Men's Pole Vault,USA,0.0,0.0,1,Japan,4
JPN,1932,Athletics,Athletics Men's Triple Jump,USA,1.0,1.0,0,Japan,4
JPN,1932,Equestrianism,Equestrianism Men's Jumping Individual,USA,0.0,1.0,0,Japan,4
JPN,1932,Hockey,Hockey Men's Hockey,USA,0.0,0.0,1,Japan,4
JPN,1932,Swimming,Swimming Men's 1500 metres Freestyle,USA,0.0,1.0,1,Japan,4
JPN,1932,Swimming,Swimming Men's 100 metres Backstroke,USA,1.0,1.0,1,Japan,4
JPN,1932,Swimming,Swimming Men's 100 metres Freestyle,USA,0.0,1.0,1,Japan,4
JPN,1932,Swimming,Swimming Men's 200 metres Breaststroke,USA,0.0,1.0,1,Japan,4
JPN,1932,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,USA,0.0,1.0,0,Japan,4
JPN,1932,Swimming,Swimming Men's 400 metres Freestyle,USA,1.0,0.0,0,Japan,4
JPN,1932,Swimming,Swimming Women's 200 metres Breaststroke,USA,0.0,0.0,1,Japan,4
JPN,1936,Art Competitions,Art Competitions Mixed Painting Drawings And Water Colors,GER,1.0,0.0,0,Japan,4
JPN,1936,Art Competitions,Art Competitions Mixed Painting Paintings,GER,1.0,0.0,0,Japan,4
JPN,1936,Athletics,Athletics Men's Long Jump,GER,1.0,0.0,0,Japan,4
JPN,1936,Athletics,Athletics Men's Marathon,GER,1.0,1.0,0,Japan,4
JPN,1936,Athletics,Athletics Men's Pole Vault,GER,1.0,0.0,1,Japan,4
JPN,1936,Athletics,Athletics Men's Triple Jump,GER,0.0,1.0,1,Japan,4
JPN,1936,Swimming,Swimming Men's 1500 metres Freestyle,GER,1.0,1.0,0,Japan,4
JPN,1936,Swimming,Swimming Men's 100 metres Backstroke,GER,1.0,0.0,0,Japan,4
JPN,1936,Swimming,Swimming Men's 100 metres Freestyle,GER,1.0,0.0,1,Japan,4
JPN,1936,Swimming,Swimming Men's 200 metres Breaststroke,GER,1.0,1.0,0,Japan,4
JPN,1936,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,GER,0.0,1.0,0,Japan,4
JPN,1936,Swimming,Swimming Men's 400 metres Freestyle,GER,1.0,0.0,1,Japan,4
JPN,1936,Swimming,Swimming Women's 200 metres Breaststroke,GER,0.0,1.0,0,Japan,4
JPN,1952,Gymnastics,Gymnastics Men's Floor Exercise,FIN,0.0,0.0,1,Japan,4
JPN,1952,Gymnastics,Gymnastics Men's Horse Vault,FIN,1.0,0.0,1,Japan,4
JPN,1952,Swimming,Swimming Men's 1500 metres Freestyle,FIN,0.0,0.0,1,Japan,4
JPN,1952,Swimming,Swimming Men's 100 metres Freestyle,FIN,0.0,0.0,1,Japan,4
JPN,1952,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,FIN,0.0,0.0,1,Japan,4
JPN,1952,Wrestling,Wrestling Men's Bantamweight Freestyle,FIN,0.0,1.0,0,Japan,4
JPN,1952,Wrestling,Wrestling Men's Flyweight Freestyle,FIN,0.0,0.0,1,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Floor Exercise,AUS,0.0,0.0,1,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Horizontal Bar,AUS,1.0,1.0,0,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Individual All-Around,AUS,0.0,0.0,1,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Parallel Bars,AUS,1.0,0.0,1,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Pommelled Horse,AUS,0.0,0.0,1,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Rings,AUS,1.0,0.0,0,Japan,4
JPN,1956,Gymnastics,Gymnastics Men's Team All-Around,AUS,0.0,0.0,1,Japan,4
JPN,1956,Swimming,Swimming Men's 1500 metres Freestyle,AUS,0.0,0.0,1,Japan,4
JPN,1956,Swimming,Swimming Men's 200 metres Breaststroke,AUS,0.0,1.0,1,Japan,4
JPN,1956,Swimming,Swimming Men's 200 metres Butterfly,AUS,0.0,0.0,1,Japan,4
JPN,1956,Swimming,Swimming Men's 400 metres Freestyle,AUS,0.0,0.0,1,Japan,4
JPN,1956,Wrestling,Wrestling Men's Featherweight Freestyle,AUS,0.0,1.0,0,Japan,4
JPN,1956,Wrestling,Wrestling Men's Lightweight Freestyle,AUS,0.0,0.0,1,Japan,4
JPN,1956,Wrestling,Wrestling Men's Welterweight Freestyle,AUS,0.0,1.0,0,Japan,4
JPN,1960,Boxing,Boxing Men's Flyweight,ITA,1.0,0.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Floor Exercise,ITA,0.0,1.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Horizontal Bar,ITA,0.0,1.0,1,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Horse Vault,ITA,0.0,1.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Individual All-Around,ITA,0.0,0.0,1,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Parallel Bars,ITA,1.0,0.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Pommelled Horse,ITA,1.0,0.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Rings,ITA,1.0,0.0,0,Japan,4
JPN,1960,Gymnastics,Gymnastics Men's Team All-Around,ITA,0.0,1.0,0,Japan,4
JPN,1960,Shooting,Shooting Men's Free Pistol 50 metres,ITA,1.0,0.0,0,Japan,4
JPN,1960,Swimming,Swimming Men's 200 metres Breaststroke,ITA,0.0,0.0,1,Japan,4
JPN,1960,Swimming,Swimming Men's 4 x 100 metres Medley Relay,ITA,1.0,0.0,0,Japan,4
JPN,1960,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,ITA,0.0,0.0,1,Japan,4
JPN,1960,Swimming,Swimming Men's 400 metres Freestyle,ITA,0.0,0.0,1,Japan,4
JPN,1960,Swimming,Swimming Women's 100 metres Backstroke,ITA,1.0,0.0,0,Japan,4
JPN,1960,Weightlifting,Weightlifting Men's Bantamweight,ITA,0.0,0.0,1,Japan,4
JPN,1960,Wrestling,Wrestling Men's Flyweight Freestyle,ITA,0.0,0.0,1,Japan,4
JPN,1964,Athletics,Athletics Men's Marathon,JPN,1.0,0.0,0,Japan,4
JPN,1964,Boxing,Boxing Men's Bantamweight,JPN,0.0,1.0,0,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Floor Exercise,JPN,0.0,0.0,1,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Horse Vault,JPN,0.0,1.0,0,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Individual All-Around,JPN,0.0,1.0,1,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Parallel Bars,JPN,0.0,1.0,1,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Pommelled Horse,JPN,0.0,0.0,1,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Rings,JPN,0.0,1.0,0,Japan,4
JPN,1964,Gymnastics,Gymnastics Men's Team All-Around,JPN,0.0,1.0,0,Japan,4
JPN,1964,Gymnastics,Gymnastics Women's Team All-Around,JPN,1.0,0.0,0,Japan,4
JPN,1964,Judo,Judo Men's Heavyweight,JPN,0.0,1.0,0,Japan,4
JPN,1964,Judo,Judo Men's Lightweight,JPN,0.0,1.0,0,Japan,4
JPN,1964,Judo,Judo Men's Middleweight,JPN,0.0,1.0,0,Japan,4
JPN,1964,Judo,Judo Men's Open Class,JPN,0.0,0.0,1,Japan,4
JPN,1964,Shooting,Shooting Men's Free Pistol 50 metres,JPN,1.0,0.0,0,Japan,4
JPN,1964,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,JPN,1.0,0.0,0,Japan,4
JPN,1964,Volleyball,Volleyball Men's Volleyball,JPN,1.0,0.0,0,Japan,4
JPN,1964,Volleyball,Volleyball Women's Volleyball,JPN,0.0,1.0,0,Japan,4
JPN,1964,Weightlifting,Weightlifting Men's Bantamweight,JPN,1.0,0.0,0,Japan,4
JPN,1964,Weightlifting,Weightlifting Men's Featherweight,JPN,0.0,1.0,0,Japan,4
JPN,1964,Weightlifting,Weightlifting Men's Middleweight,JPN,1.0,0.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Bantamweight Freestyle,JPN,0.0,1.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Bantamweight Greco-Roman,JPN,0.0,1.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Featherweight Freestyle,JPN,0.0,1.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Flyweight Freestyle,JPN,0.0,1.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Flyweight Greco-Roman,JPN,0.0,1.0,0,Japan,4
JPN,1964,Wrestling,Wrestling Men's Lightweight Freestyle,JPN,1.0,0.0,0,Japan,4
JPN,1968,Athletics,Athletics Men's Marathon,MEX,0.0,0.0,1,Japan,4
JPN,1968,Boxing,Boxing Men's Bantamweight,MEX,1.0,0.0,0,Japan,4
JPN,1968,Football,Football Men's Football,MEX,1.0,0.0,0,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Floor Exercise,MEX,1.0,1.0,1,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Horizontal Bar,MEX,1.0,1.0,0,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Horse Vault,MEX,0.0,0.0,1,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Individual All-Around,MEX,1.0,1.0,0,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Parallel Bars,MEX,0.0,1.0,0,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Rings,MEX,1.0,1.0,0,Japan,4
JPN,1968,Gymnastics,Gymnastics Men's Team All-Around,MEX,0.0,1.0,0,Japan,4
JPN,1968,Volleyball,Volleyball Men's Volleyball,MEX,0.0,0.0,1,Japan,4
JPN,1968,Volleyball,Volleyball Women's Volleyball,MEX,0.0,0.0,1,Japan,4
JPN,1968,Weightlifting,Weightlifting Men's Featherweight,MEX,1.0,1.0,0,Japan,4
JPN,1968,Weightlifting,Weightlifting Men's Middleweight,MEX,0.0,0.0,1,Japan,4
JPN,1968,Wrestling,Wrestling Men's Bantamweight Freestyle,MEX,0.0,1.0,0,Japan,4
JPN,1968,Wrestling,Wrestling Men's Featherweight Freestyle,MEX,0.0,1.0,0,Japan,4
JPN,1968,Wrestling,Wrestling Men's Featherweight Greco-Roman,MEX,0.0,0.0,1,Japan,4
JPN,1968,Wrestling,Wrestling Men's Flyweight Freestyle,MEX,0.0,1.0,0,Japan,4
JPN,1968,Wrestling,Wrestling Men's Lightweight Greco-Roman,MEX,0.0,1.0,0,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Floor Exercise,FRG,1.0,0.0,1,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Horizontal Bar,FRG,1.0,1.0,1,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Individual All-Around,FRG,1.0,1.0,1,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Parallel Bars,FRG,1.0,1.0,1,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Pommelled Horse,FRG,1.0,0.0,1,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Rings,FRG,1.0,1.0,0,Japan,4
JPN,1972,Gymnastics,Gymnastics Men's Team All-Around,FRG,0.0,1.0,0,Japan,4
JPN,1972,Judo,Judo Men's Half-Middleweight,FRG,0.0,1.0,0,Japan,4
JPN,1972,Judo,Judo Men's Heavyweight,FRG,1.0,0.0,0,Japan,4
JPN,1972,Judo,Judo Men's Lightweight,FRG,0.0,1.0,0,Japan,4
JPN,1972,Judo,Judo Men's Middleweight,FRG,0.0,1.0,0,Japan,4
JPN,1972,Swimming,Swimming Men's 100 metres Breaststroke,FRG,0.0,1.0,0,Japan,4
JPN,1972,Swimming,Swimming Men's 200 metres Breaststroke,FRG,1.0,0.0,0,Japan,4
JPN,1972,Swimming,Swimming Women's 100 metres Butterfly,FRG,0.0,1.0,0,Japan,4
JPN,1972,Volleyball,Volleyball Men's Volleyball,FRG,0.0,1.0,0,Japan,4
JPN,1972,Volleyball,Volleyball Women's Volleyball,FRG,0.0,0.0,1,Japan,4
JPN,1972,Wrestling,Wrestling Men's Bantamweight Freestyle,FRG,0.0,1.0,0,Japan,4
JPN,1972,Wrestling,Wrestling Men's Flyweight Freestyle,FRG,0.0,1.0,0,Japan,4
JPN,1972,Wrestling,Wrestling Men's Flyweight Greco-Roman,FRG,0.0,0.0,1,Japan,4
JPN,1972,Wrestling,Wrestling Men's Lightweight Freestyle,FRG,0.0,0.0,1,Japan,4
JPN,1976,Archery,Archery Men's Individual,CAN,0.0,0.0,1,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Horizontal Bar,CAN,0.0,1.0,1,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Horse Vault,CAN,1.0,0.0,1,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Individual All-Around,CAN,1.0,0.0,1,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Parallel Bars,CAN,1.0,1.0,0,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Pommelled Horse,CAN,0.0,0.0,1,Japan,4
JPN,1976,Gymnastics,Gymnastics Men's Team All-Around,CAN,0.0,1.0,0,Japan,4
JPN,1976,Judo,Judo Men's Half-Heavyweight,CAN,0.0,1.0,0,Japan,4
JPN,1976,Judo,Judo Men's Half-Middleweight,CAN,0.0,0.0,1,Japan,4
JPN,1976,Judo,Judo Men's Heavyweight,CAN,1.0,0.0,0,Japan,4
JPN,1976,Judo,Judo Men's Middleweight,CAN,0.0,1.0,0,Japan,4
JPN,1976,Judo,Judo Men's Open Class,CAN,0.0,1.0,0,Japan,4
JPN,1976,Volleyball,Volleyball Women's Volleyball,CAN,0.0,1.0,0,Japan,4
JPN,1976,Weightlifting,Weightlifting Men's Bantamweight,CAN,1.0,0.0,0,Japan,4
JPN,1976,Weightlifting,Weightlifting Men's Featherweight,CAN,1.0,0.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Bantamweight Freestyle,CAN,1.0,0.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Flyweight Freestyle,CAN,0.0,1.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Flyweight Greco-Roman,CAN,1.0,0.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Light-Flyweight Freestyle,CAN,1.0,0.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Lightweight Freestyle,CAN,1.0,0.0,0,Japan,4
JPN,1976,Wrestling,Wrestling Men's Welterweight Freestyle,CAN,0.0,1.0,0,Japan,4
JPN,1984,Archery,Archery Men's Individual,USA,1.0,0.0,0,Japan,4
JPN,1984,Cycling,Cycling Men's Sprint,USA,1.0,0.0,0,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Floor Exercise,USA,1.0,0.0,0,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Horizontal Bar,USA,1.0,1.0,0,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Horse Vault,USA,0.0,0.0,1,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Individual All-Around,USA,0.0,1.0,0,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Parallel Bars,USA,0.0,0.0,1,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Rings,USA,0.0,1.0,0,Japan,4
JPN,1984,Gymnastics,Gymnastics Men's Team All-Around,USA,1.0,0.0,0,Japan,4
JPN,1984,Judo,Judo Men's Extra-Lightweight,USA,0.0,1.0,0,Japan,4
JPN,1984,Judo,Judo Men's Half-Lightweight,USA,0.0,1.0,0,Japan,4
JPN,1984,Judo,Judo Men's Heavyweight,USA,0.0,1.0,0,Japan,4
JPN,1984,Judo,Judo Men's Middleweight,USA,1.0,0.0,0,Japan,4
JPN,1984,Judo,Judo Men's Open Class,USA,0.0,1.0,0,Japan,4
JPN,1984,Shooting,Shooting Men's Rapid-Fire Pistol 25 metres,USA,0.0,1.0,0,Japan,4
JPN,1984,Synchronized Swimming,Synchronized Swimming Women's Duet,USA,1.0,0.0,0,Japan,4
JPN,1984,Synchronized Swimming,Synchronized Swimming Women's Solo,USA,1.0,0.0,0,Japan,4
JPN,1984,Volleyball,Volleyball Women's Volleyball,USA,1.0,0.0,0,Japan,4
JPN,1984,Weightlifting,Weightlifting Men's Bantamweight,USA,1.0,0.0,0,Japan,4
JPN,1984,Weightlifting,Weightlifting Men's Flyweight,USA,1.0,0.0,0,Japan,4
JPN,1984,Weightlifting,Weightlifting Men's Light-Heavyweight,USA,1.0,0.0,0,Japan,4
JPN,1984,Wrestling,Wrestling Men's Bantamweight Freestyle,USA,0.0,1.0,0,Japan,4
JPN,1984,Wrestling,Wrestling Men's Bantamweight Greco-Roman,USA,0.0,0.0,1,Japan,4
JPN,1984,Wrestling,Wrestling Men's Featherweight Freestyle,USA,0.0,0.0,1,Japan,4
JPN,1984,Wrestling,Wrestling Men's Flyweight Freestyle,USA,1.0,0.0,0,Japan,4
JPN,1984,Wrestling,Wrestling Men's Flyweight Greco-Roman,USA,0.0,1.0,0,Japan,4
JPN,1984,Wrestling,Wrestling Men's Light-Flyweight Freestyle,USA,0.0,0.0,1,Japan,4
JPN,1984,Wrestling,Wrestling Men's Light-Flyweight Greco-Roman,USA,1.0,0.0,0,Japan,4
JPN,1984,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,USA,0.0,0.0,1,Japan,4
JPN,1984,Wrestling,Wrestling Men's Middleweight Freestyle,USA,0.0,0.0,1,Japan,4
JPN,1988,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1.0,0.0,0,Japan,4
JPN,1988,Gymnastics,Gymnastics Men's Team All-Around,KOR,1.0,0.0,0,Japan,4
JPN,1988,Judo,Judo Men's Extra-Lightweight,KOR,1.0,0.0,0,Japan,4
JPN,1988,Judo,Judo Men's Half-Lightweight,KOR,1.0,0.0,0,Japan,4
JPN,1988,Judo,Judo Men's Heavyweight,KOR,0.0,1.0,0,Japan,4
JPN,1988,Judo,Judo Men's Middleweight,KOR,1.0,0.0,0,Japan,4
JPN,1988,Shooting,Shooting Women's Sporting Pistol 25 metres,KOR,0.0,0.0,1,Japan,4
JPN,1988,Swimming,Swimming Men's 100 metres Backstroke,KOR,0.0,1.0,0,Japan,4
JPN,1988,Synchronized Swimming,Synchronized Swimming Women's Duet,KOR,1.0,0.0,0,Japan,4
JPN,1988,Synchronized Swimming,Synchronized Swimming Women's Solo,KOR,1.0,0.0,0,Japan,4
JPN,1988,Wrestling,Wrestling Men's Flyweight Freestyle,KOR,0.0,1.0,0,Japan,4
JPN,1988,Wrestling,Wrestling Men's Flyweight Greco-Roman,KOR,0.0,0.0,1,Japan,4
JPN,1988,Wrestling,Wrestling Men's Light-Flyweight Freestyle,KOR,0.0,1.0,0,Japan,4
JPN,1988,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,KOR,0.0,0.0,1,Japan,4
JPN,1992,Athletics,Athletics Men's Marathon,ESP,0.0,0.0,1,Japan,4
JPN,1992,Athletics,Athletics Women's Marathon,ESP,0.0,0.0,1,Japan,4
JPN,1992,Baseball,Baseball Men's Baseball,ESP,1.0,0.0,0,Japan,4
JPN,1992,Gymnastics,Gymnastics Men's Floor Exercise,ESP,0.0,0.0,1,Japan,4
JPN,1992,Gymnastics,Gymnastics Men's Parallel Bars,ESP,1.0,0.0,0,Japan,4
JPN,1992,Gymnastics,Gymnastics Men's Team All-Around,ESP,1.0,0.0,0,Japan,4
JPN,1992,Judo,Judo Men's Extra-Lightweight,ESP,1.0,0.0,0,Japan,4
JPN,1992,Judo,Judo Men's Half-Middleweight,ESP,0.0,1.0,0,Japan,4
JPN,1992,Judo,Judo Men's Heavyweight,ESP,0.0,0.0,1,Japan,4
JPN,1992,Judo,Judo Men's Lightweight,ESP,0.0,1.0,0,Japan,4
JPN,1992,Judo,Judo Men's Middleweight,ESP,1.0,0.0,0,Japan,4
JPN,1992,Judo,Judo Women's Extra-Lightweight,ESP,0.0,0.0,1,Japan,4
JPN,1992,Judo,Judo Women's Half-Heavyweight,ESP,0.0,0.0,1,Japan,4
JPN,1992,Judo,Judo Women's Half-Lightweight,ESP,0.0,0.0,1,Japan,4
JPN,1992,Judo,Judo Women's Heavyweight,ESP,1.0,0.0,0,Japan,4
JPN,1992,Judo,Judo Women's Lightweight,ESP,1.0,0.0,0,Japan,4
JPN,1992,Shooting,Shooting Men's Small-Bore Rifle Three Positions 50 metres,ESP,1.0,0.0,0,Japan,4
JPN,1992,Shooting,Shooting Mixed Trap,ESP,0.0,0.0,1,Japan,4
JPN,1992,Swimming,Swimming Women's 200 metres Breaststroke,ESP,0.0,1.0,0,Japan,4
JPN,1992,Synchronized Swimming,Synchronized Swimming Women's Duet,ESP,1.0,0.0,0,Japan,4
JPN,1992,Synchronized Swimming,Synchronized Swimming Women's Solo,ESP,1.0,0.0,0,Japan,4
JPN,1992,Wrestling,Wrestling Men's Lightweight Freestyle,ESP,1.0,0.0,0,Japan,4
JPN,1996,Athletics,Athletics Women's Marathon,USA,1.0,0.0,0,Japan,4
JPN,1996,Baseball,Baseball Men's Baseball,USA,0.0,0.0,1,Japan,4
JPN,1996,Cycling,Cycling Men's 1000 metres Time Trial,USA,1.0,0.0,0,Japan,4
JPN,1996,Judo,Judo Men's Extra-Lightweight,USA,0.0,1.0,0,Japan,4
JPN,1996,Judo,Judo Men's Half-Lightweight,USA,0.0,0.0,1,Japan,4
JPN,1996,Judo,Judo Men's Half-Middleweight,USA,0.0,0.0,1,Japan,4
JPN,1996,Judo,Judo Men's Lightweight,USA,0.0,1.0,0,Japan,4
JPN,1996,Judo,Judo Women's Extra-Lightweight,USA,0.0,0.0,1,Japan,4
JPN,1996,Judo,Judo Women's Half-Heavyweight,USA,0.0,0.0,1,Japan,4
JPN,1996,Judo,Judo Women's Half-Lightweight,USA,1.0,0.0,0,Japan,4
JPN,1996,Judo,Judo Women's Half-Middleweight,USA,0.0,1.0,0,Japan,4
JPN,1996,Sailing,Sailing Women's Two Person Dinghy,USA,0.0,0.0,1,Japan,4
JPN,1996,Synchronized Swimming,Synchronized Swimming Women's Team,USA,1.0,0.0,0,Japan,4
JPN,1996,Wrestling,Wrestling Men's Welterweight Freestyle,USA,1.0,0.0,0,Japan,4
JPN,2000,Athletics,Athletics Women's Marathon,AUS,0.0,1.0,0,Japan,4
JPN,2000,Judo,Judo Men's Extra-Lightweight,AUS,0.0,1.0,0,Japan,4
JPN,2000,Judo,Judo Men's Half-Heavyweight,AUS,0.0,1.0,0,Japan,4
JPN,2000,Judo,Judo Men's Half-Middleweight,AUS,0.0,1.0,0,Japan,4
JPN,2000,Judo,Judo Men's Heavyweight,AUS,0.0,0.0,1,Japan,4
JPN,2000,Judo,Judo Women's Extra-Lightweight,AUS,0.0,1.0,0,Japan,4
JPN,2000,Judo,Judo Women's Half-Lightweight,AUS,0.0,0.0,1,Japan,4
